"Id","Emp_contract"
49663,"COND.1.6"
49672,"COND.1.6"
49692,"COND.1.6"
49693,"COND.1.6"
49694,"COND.1.6"
49698,"COND.1.6"
49700,"COND.1.6"
49715,"COND.1.6"
49718,"COND.1.6"
49732,"COND.1.6"
49736,"COND.1.6"
49738,"COND.1.6"
49744,"COND.1.6"
49746,"COND.1.6"
49752,"COND.1.6"
49753,"COND.1.6"
49762,"COND.1.6"
49768,"COND.1.6"
49769,"COND.1.6"
49770,"COND.1.6"
49784,"COND.1.3"
49794,"COND.1.6"
49795,"COND.2.2"
49808,"COND.1.5"
49817,"COND.2.2"
49828,"COND.1.6"
49831,"COND.1.6"
49834,"COND.1.5"
49838,"COND.1.5"
49846,"COND.1.6"
49853,"COND.1.6"
49855,"COND.1.6"
49856,"COND.1.6"
49869,"COND.1.6"
49894,"COND.1.5"
49901,"COND.2.2"
49906,"COND.1.6"
49907,"COND.1.6"
49911,"COND.1.6"
49918,"COND.1.6"
49920,"COND.1.6"
49921,"COND.1.6"
49925,"COND.1.6"
49928,"COND.1.6"
49930,"COND.1.6"
49932,"COND.1.5"
49936,"COND.1.4"
49940,"COND.1.6"
49949,"COND.1.6"
49959,"COND.1.6"
49962,"COND.1.6"
49974,"COND.1.6"
49975,"COND.1.6"
49993,"COND.1.6"
50002,"COND.1.6"
50008,"COND.1.6"
50015,"COND.1.6"
50017,"COND.1.2"
50020,"COND.1.1"
50026,"COND.1.5"
50034,"COND.1.6"
50035,"COND.1.6"
50038,"COND.1.6"
50042,"COND.2.1"
50046,"COND.1.6"
50049,"COND.1.1"
50051,"COND.1.6"
50052,"COND.1.1"
50053,"COND.1.6"
50054,"COND.1.3"
50060,"COND.1.6"
50064,"COND.1.6"
50069,"COND.1.6"
50070,"COND.1.6"
50080,"COND.1.6"
50086,"COND.1.6"
50092,"COND.1.5"
50096,"COND.1.6"
50098,"COND.1.6"
50102,"COND.1.6"
50107,"COND.1.6"
50108,"COND.1.6"
50113,"COND.2.1"
50119,"COND.1.6"
50134,"COND.1.6"
50137,"COND.1.1"
50139,"COND.1.6"
50142,"COND.1.5"
50155,"COND.1.6"
50159,"COND.1.6"
50166,"COND.1.6"
50175,"COND.1.6"
50183,"COND.1.2"
50186,"COND.1.6"
50189,"COND.1.6"
50204,"COND.1.3"
50211,"COND.2.2"
50215,"COND.1.6"
50217,"COND.1.5"
50222,"COND.1.6"
50232,"COND.1.5"
50237,"COND.1.6"
50241,"COND.1.6"
50248,"COND.1.6"
50252,"COND.1.6"
50257,"COND.1.6"
50263,"COND.1.6"
50264,"COND.1.6"
50266,"COND.1.1"
50270,"COND.2.1"
50272,"COND.1.2"
50276,"COND.1.5"
50280,"COND.1.6"
50281,"COND.1.6"
50285,"COND.1.6"
50286,"COND.1.6"
50289,"COND.1.5"
50290,"COND.2.1"
50291,"COND.1.6"
50296,"COND.2.2"
50301,"COND.1.6"
50306,"COND.1.6"
50307,"COND.1.5"
50308,"COND.1.6"
50317,"COND.1.6"
50321,"COND.1.5"
50328,"COND.1.6"
50329,"COND.1.6"
50332,"COND.1.6"
50337,"COND.1.6"
50340,"COND.1.6"
50346,"COND.1.6"
50350,"COND.1.2"
50353,"COND.1.6"
50354,"COND.1.6"
50357,"COND.1.6"
50358,"COND.1.6"
50360,"COND.1.6"
50373,"COND.1.6"
50375,"COND.1.6"
50381,"COND.1.6"
50384,"COND.1.6"
50385,"COND.1.6"
50392,"COND.1.6"
50398,"COND.1.6"
50403,"COND.1.6"
50411,"COND.1.6"
50416,"COND.1.6"
50418,"COND.1.6"
50428,"COND.1.1"
50442,"COND.1.6"
50451,"COND.1.6"
50452,"COND.2.1"
50456,"COND.1.6"
50460,"COND.1.6"
50465,"COND.1.5"
50486,"COND.1.6"
50487,"COND.1.6"
50489,"COND.1.6"
50490,"COND.1.6"
50492,"COND.2.1"
50501,"COND.1.4"
50504,"COND.1.6"
50511,"COND.1.6"
50532,"COND.1.6"
50535,"COND.1.6"
50537,"COND.1.6"
50547,"COND.1.5"
50549,"COND.1.6"
50555,"COND.1.5"
50572,"COND.1.6"
50573,"COND.1.6"
50578,"COND.1.5"
50579,"COND.1.6"
50580,"COND.1.6"
50581,"COND.1.6"
50583,"COND.2.2"
50585,"COND.1.5"
50591,"COND.1.6"
50592,"COND.1.6"
50593,"COND.1.6"
50594,"COND.1.6"
50600,"COND.1.5"
50606,"COND.1.6"
50620,"COND.1.6"
50621,"COND.1.6"
50626,"COND.1.6"
50627,"COND.1.6"
50629,"COND.1.6"
50632,"COND.1.6"
50633,"COND.1.5"
50636,"COND.1.6"
50641,"COND.1.6"
50646,"COND.1.6"
50657,"COND.2.2"
50659,"COND.1.6"
50669,"COND.1.6"
50676,"COND.1.6"
50679,"COND.1.5"
50680,"COND.1.1"
50683,"COND.1.6"
50705,"COND.1.6"
50714,"COND.1.6"
50715,"COND.1.6"
50722,"COND.1.6"
50726,"COND.1.5"
50741,"COND.1.6"
50742,"COND.1.6"
50751,"COND.1.6"
50755,"COND.1.6"
50756,"COND.1.6"
50767,"COND.1.6"
50775,"COND.1.6"
50777,"COND.1.5"
50778,"COND.1.6"
50782,"COND.1.6"
50786,"COND.2.2"
50788,"COND.1.6"
50797,"COND.1.6"
50800,"COND.1.6"
50810,"COND.1.6"
50812,"COND.1.6"
50822,"COND.1.6"
50827,"COND.1.6"
50828,"COND.1.6"
50830,"COND.1.5"
50835,"COND.1.6"
50836,"COND.1.6"
50847,"COND.1.6"
50850,"COND.1.6"
50852,"COND.1.6"
50853,"COND.1.6"
50854,"COND.1.6"
50855,"COND.1.5"
50864,"COND.1.6"
50867,"COND.1.6"
50869,"COND.1.6"
50872,"COND.1.6"
50876,"COND.1.6"
50886,"COND.1.6"
50892,"COND.1.6"
50894,"COND.1.6"
50904,"COND.1.6"
50910,"COND.1.6"
50913,"COND.1.6"
50914,"COND.1.6"
50927,"COND.1.1"
50930,"COND.1.6"
50936,"COND.1.6"
50939,"COND.1.6"
50946,"COND.1.6"
50950,"COND.1.6"
50955,"COND.1.6"
50958,"COND.1.6"
50963,"COND.1.6"
50967,"COND.2.1"
50973,"COND.1.6"
50980,"COND.1.6"
50984,"COND.1.6"
50991,"COND.1.6"
50993,"COND.1.6"
50994,"COND.1.6"
50997,"COND.1.5"
50999,"COND.1.6"
51008,"COND.1.6"
51012,"COND.1.6"
51019,"COND.1.6"
51040,"COND.1.4"
51046,"COND.1.6"
51048,"COND.1.6"
51051,"COND.1.6"
51053,"COND.1.5"
51058,"COND.1.6"
51062,"COND.1.6"
51064,"COND.1.6"
51066,"COND.1.6"
51074,"COND.1.6"
51077,"COND.1.6"
51101,"COND.1.6"
51102,"COND.1.6"
51113,"COND.1.6"
51115,"COND.1.6"
51122,"COND.2.1"
51123,"COND.1.6"
51126,"COND.2.1"
51128,"COND.1.6"
51131,"COND.1.6"
51132,"COND.1.6"
51138,"COND.1.6"
51139,"COND.1.1"
51150,"COND.1.6"
51159,"COND.1.6"
51167,"COND.1.6"
51172,"COND.1.3"
51173,"COND.1.6"
51174,"COND.1.6"
51177,"COND.1.6"
51188,"COND.1.6"
51193,"COND.1.6"
51194,"COND.1.6"
51196,"COND.1.5"
51199,"COND.1.6"
51200,"COND.1.6"
51202,"COND.1.6"
51207,"COND.1.6"
51208,"COND.1.6"
51211,"COND.1.6"
51225,"COND.1.6"
51229,"COND.1.6"
51230,"COND.1.6"
51233,"COND.1.6"
51235,"COND.1.6"
51239,"COND.1.6"
51253,"COND.1.6"
51255,"COND.1.6"
51262,"COND.1.6"
51264,"COND.1.6"
51265,"COND.1.6"
51268,"COND.1.6"
51274,"COND.1.6"
51275,"COND.1.6"
51276,"COND.1.6"
51277,"COND.1.6"
51283,"COND.1.6"
51284,"COND.1.5"
51288,"COND.1.6"
51289,"COND.1.6"
51306,"COND.1.6"
51322,"COND.1.6"
51340,"COND.2.2"
51343,"COND.1.6"
51347,"COND.1.6"
51348,"COND.1.6"
51351,"COND.1.6"
51356,"COND.1.6"
51358,"COND.1.5"
51360,"COND.1.6"
51368,"COND.1.6"
51380,"COND.1.6"
51386,"COND.1.6"
51391,"COND.1.6"
51393,"COND.1.6"
51402,"COND.1.6"
51403,"COND.1.6"
51405,"COND.1.6"
51412,"COND.1.5"
51414,"COND.1.5"
51425,"COND.1.5"
51426,"COND.1.6"
51433,"COND.1.6"
51435,"COND.1.6"
51437,"COND.1.6"
51438,"COND.1.5"
51443,"COND.1.2"
51445,"COND.1.6"
51448,"COND.1.6"
51451,"COND.1.6"
51459,"COND.1.6"
51460,"COND.1.6"
51468,"COND.1.6"
51470,"COND.1.6"
51478,"COND.1.6"
51483,"COND.1.6"
51490,"COND.1.6"
51492,"COND.1.4"
51507,"COND.1.6"
51512,"COND.1.6"
51523,"COND.1.6"
51530,"COND.1.6"
51532,"COND.1.6"
51534,"COND.1.6"
51535,"COND.1.6"
51540,"COND.1.6"
51542,"COND.1.6"
51546,"COND.2.1"
51549,"COND.1.6"
51551,"COND.2.1"
51563,"COND.1.6"
51566,"COND.1.6"
51567,"COND.1.6"
51570,"COND.1.6"
51574,"COND.1.6"
51576,"COND.1.6"
51577,"COND.1.6"
51578,"COND.1.6"
51584,"COND.1.6"
51585,"COND.1.6"
51590,"COND.1.6"
51592,"COND.1.6"
51596,"COND.1.6"
51597,"COND.1.6"
51601,"COND.1.6"
51608,"COND.1.6"
51611,"COND.1.6"
51614,"COND.1.6"
51615,"COND.1.6"
51616,"COND.1.6"
51619,"COND.1.6"
51622,"COND.1.6"
51623,"COND.1.3"
51635,"COND.1.6"
51643,"COND.1.6"
51647,"COND.1.6"
51649,"COND.1.6"
51650,"COND.1.6"
51659,"COND.1.6"
51660,"COND.1.6"
51664,"COND.1.6"
51666,"COND.1.5"
51667,"COND.1.6"
51670,"COND.1.6"
51671,"COND.1.5"
51673,"COND.2.1"
51680,"COND.1.5"
51684,"COND.1.6"
51687,"COND.1.6"
51688,"COND.1.6"
51689,"COND.1.6"
51697,"COND.1.5"
51699,"COND.1.6"
51704,"COND.1.6"
51720,"COND.1.6"
51723,"COND.1.6"
51730,"COND.1.5"
51732,"COND.1.5"
51734,"COND.1.6"
51736,"COND.1.6"
51741,"COND.2.1"
51743,"COND.1.6"
51748,"COND.1.6"
51752,"COND.1.6"
51755,"COND.1.6"
51759,"COND.1.6"
51763,"COND.1.6"
51766,"COND.1.6"
51768,"COND.1.6"
51780,"COND.1.6"
51781,"COND.1.3"
51783,"COND.1.6"
51784,"COND.1.5"
51785,"COND.1.6"
51793,"COND.1.5"
51796,"COND.2.1"
51797,"COND.1.6"
51801,"COND.1.5"
51805,"COND.1.6"
51811,"COND.1.6"
51813,"COND.1.6"
51818,"COND.2.1"
51827,"COND.1.6"
51835,"COND.1.6"
51839,"COND.2.2"
51852,"COND.1.6"
51855,"COND.1.6"
51857,"COND.1.6"
51862,"COND.1.6"
51864,"COND.1.6"
51872,"COND.1.6"
51877,"COND.1.6"
51878,"COND.1.6"
51893,"COND.1.6"
51898,"COND.1.6"
51906,"COND.1.6"
51909,"COND.1.6"
51910,"COND.1.6"
51917,"COND.1.6"
51929,"COND.1.6"
51930,"COND.1.6"
51941,"COND.1.6"
51942,"COND.1.6"
51944,"COND.1.6"
51948,"COND.2.1"
51951,"COND.1.6"
51953,"COND.1.6"
51960,"COND.2.1"
51961,"COND.1.6"
51976,"COND.1.5"
51977,"COND.1.3"
51979,"COND.1.6"
51986,"COND.1.3"
51991,"COND.1.6"
51992,"COND.1.3"
51997,"COND.1.6"
52022,"COND.1.6"
52024,"COND.1.6"
52026,"COND.1.4"
52032,"COND.1.6"
52036,"COND.1.6"
52038,"COND.1.6"
52042,"COND.1.6"
52045,"COND.1.6"
52046,"COND.1.5"
52048,"COND.1.6"
52057,"COND.1.6"
52061,"COND.1.6"
52062,"COND.1.6"
52071,"COND.1.6"
52072,"COND.1.6"
52076,"COND.2.1"
52078,"COND.1.6"
52080,"COND.1.6"
52085,"COND.1.6"
52089,"COND.1.6"
52092,"COND.1.6"
52096,"COND.1.6"
52100,"COND.2.1"
52105,"COND.1.6"
52112,"COND.2.2"
52131,"COND.1.6"
52133,"COND.1.6"
52138,"COND.1.5"
52141,"COND.1.6"
52143,"COND.1.6"
52153,"COND.1.5"
52155,"COND.1.6"
52159,"COND.1.6"
52160,"COND.1.6"
52163,"COND.1.6"
52173,"COND.1.6"
52188,"COND.1.6"
52189,"COND.1.6"
52193,"COND.1.6"
52195,"COND.2.1"
52203,"COND.2.1"
52218,"COND.1.6"
52223,"COND.2.2"
52225,"COND.1.6"
52227,"COND.1.6"
52240,"COND.1.6"
52242,"COND.1.6"
52247,"COND.2.1"
52253,"COND.1.5"
52257,"COND.1.6"
52258,"COND.1.5"
52260,"COND.1.6"
52262,"COND.1.6"
52267,"COND.1.6"
52269,"COND.1.6"
52270,"COND.1.6"
52274,"COND.2.1"
52282,"COND.1.6"
52283,"COND.2.1"
52285,"COND.1.6"
52291,"COND.1.5"
52297,"COND.1.6"
52298,"COND.1.6"
52301,"COND.1.6"
52302,"COND.1.6"
52316,"COND.1.6"
52317,"COND.1.6"
52319,"COND.1.6"
52322,"COND.1.5"
52325,"COND.2.1"
52326,"COND.1.6"
52328,"COND.1.6"
52330,"COND.1.5"
52338,"COND.1.6"
52345,"COND.1.5"
52346,"COND.1.6"
52352,"COND.1.6"
52353,"COND.1.6"
52355,"COND.1.6"
52357,"COND.1.6"
52360,"COND.1.5"
52367,"COND.2.2"
52373,"COND.1.6"
52375,"COND.1.6"
52376,"COND.1.6"
52384,"COND.1.6"
52387,"COND.1.6"
52389,"COND.1.6"
52391,"COND.1.6"
52395,"COND.1.6"
52401,"COND.1.6"
52402,"COND.1.6"
52409,"COND.1.6"
52410,"COND.1.1"
52419,"COND.2.1"
52422,"COND.1.5"
52434,"COND.1.6"
52436,"COND.1.6"
52441,"COND.1.6"
52444,"COND.1.6"
52446,"COND.1.6"
52449,"COND.1.6"
52453,"COND.1.5"
52455,"COND.1.6"
52456,"COND.1.6"
52465,"COND.1.1"
52467,"COND.2.2"
52470,"COND.1.5"
52474,"COND.1.6"
52475,"COND.1.6"
52478,"COND.1.6"
52479,"COND.1.5"
52481,"COND.1.6"
52486,"COND.1.6"
52487,"COND.1.6"
52488,"COND.1.6"
52489,"COND.1.6"
52491,"COND.1.6"
52493,"COND.1.5"
52494,"COND.1.6"
52495,"COND.1.6"
52503,"COND.1.3"
52506,"COND.1.6"
52511,"COND.1.5"
52516,"COND.1.6"
52525,"COND.1.5"
52526,"COND.1.6"
52538,"COND.1.6"
52539,"COND.2.2"
52543,"COND.1.5"
52546,"COND.2.1"
52550,"COND.1.6"
52551,"COND.1.6"
52553,"COND.1.5"
52555,"COND.1.5"
52557,"COND.1.6"
52569,"COND.2.1"
52576,"COND.1.6"
52578,"COND.1.6"
52588,"COND.1.6"
52593,"COND.1.6"
52601,"COND.1.6"
52602,"COND.1.6"
52610,"COND.1.6"
52615,"COND.1.2"
52616,"COND.1.6"
52620,"COND.1.5"
52623,"COND.1.6"
52629,"COND.1.6"
52631,"COND.1.6"
52633,"COND.2.2"
52637,"COND.1.6"
52638,"COND.1.2"
52639,"COND.1.6"
52642,"COND.1.4"
52658,"COND.1.6"
52670,"COND.2.1"
52674,"COND.1.6"
52681,"COND.1.6"
52682,"COND.1.6"
52685,"COND.1.6"
52689,"COND.1.6"
52691,"COND.1.6"
52694,"COND.1.5"
52698,"COND.1.6"
52700,"COND.1.6"
52703,"COND.1.6"
52705,"COND.1.6"
52706,"COND.2.2"
52709,"COND.1.6"
52712,"COND.1.6"
52717,"COND.2.1"
52718,"COND.1.6"
52720,"COND.1.5"
52726,"COND.1.6"
52730,"COND.1.6"
52731,"COND.1.6"
52735,"COND.1.6"
52745,"COND.1.6"
52748,"COND.1.6"
52756,"COND.1.6"
52759,"COND.1.6"
52765,"COND.1.3"
52771,"COND.1.6"
52773,"COND.1.6"
52774,"COND.1.6"
52776,"COND.1.6"
52777,"COND.1.2"
52778,"COND.1.6"
52780,"COND.1.6"
52781,"COND.1.6"
52783,"COND.1.6"
52785,"COND.1.6"
52789,"COND.1.6"
52795,"COND.1.6"
52796,"COND.1.6"
52799,"COND.1.6"
52802,"COND.1.6"
52804,"COND.1.6"
52809,"COND.1.6"
52814,"COND.1.6"
52817,"COND.1.6"
52821,"COND.1.6"
52825,"COND.1.6"
52828,"COND.1.5"
52835,"COND.1.5"
52849,"COND.1.6"
52860,"COND.1.6"
52862,"COND.1.6"
52864,"COND.1.6"
52868,"COND.1.6"
52869,"COND.1.1"
52870,"COND.1.6"
52872,"COND.1.5"
52878,"COND.1.3"
52883,"COND.1.6"
52888,"COND.1.6"
52895,"COND.1.6"
52900,"COND.1.6"
52909,"COND.1.6"
52910,"COND.1.6"
52911,"COND.1.6"
52913,"COND.1.6"
52918,"COND.1.5"
52923,"COND.2.1"
52929,"COND.1.6"
52936,"COND.1.6"
52942,"COND.1.6"
52947,"COND.2.1"
52952,"COND.1.6"
52954,"COND.1.6"
52955,"COND.1.6"
52971,"COND.1.5"
52974,"COND.1.6"
52976,"COND.1.6"
52978,"COND.1.6"
52986,"COND.1.6"
52989,"COND.1.4"
52991,"COND.1.2"
52995,"COND.1.6"
53007,"COND.1.6"
53011,"COND.2.2"
53022,"COND.1.5"
53023,"COND.1.6"
53025,"COND.1.6"
53026,"COND.1.6"
53036,"COND.1.6"
53040,"COND.1.6"
53041,"COND.1.6"
53050,"COND.1.6"
53055,"COND.2.1"
53056,"COND.1.6"
53058,"COND.1.2"
53059,"COND.1.1"
53061,"COND.1.6"
53063,"COND.1.5"
53064,"COND.2.2"
53065,"COND.1.6"
53069,"COND.1.6"
53070,"COND.1.6"
53077,"COND.1.5"
53079,"COND.1.6"
53087,"COND.1.5"
53089,"COND.1.6"
53090,"COND.2.1"
53094,"COND.1.6"
53097,"COND.1.6"
53100,"COND.1.6"
53106,"COND.2.2"
53109,"COND.1.6"
53114,"COND.1.6"
53129,"COND.2.1"
53131,"COND.2.2"
53142,"COND.1.6"
53144,"COND.1.6"
53156,"COND.1.1"
53162,"COND.1.6"
53169,"COND.2.1"
53173,"COND.1.6"
53174,"COND.1.6"
53180,"COND.2.2"
53183,"COND.1.6"
53184,"COND.2.1"
53185,"COND.1.6"
53187,"COND.1.6"
53189,"COND.1.6"
53192,"COND.1.6"
53193,"COND.1.6"
53195,"COND.1.6"
53197,"COND.1.5"
53203,"COND.1.5"
53204,"COND.1.6"
53216,"COND.1.6"
53217,"COND.1.6"
53234,"COND.1.6"
53237,"COND.2.1"
53240,"COND.1.6"
53242,"COND.1.6"
53247,"COND.1.6"
53275,"COND.1.6"
53278,"COND.1.5"
53279,"COND.1.5"
53282,"COND.1.6"
53297,"COND.1.6"
53301,"COND.1.5"
53303,"COND.1.6"
53305,"COND.1.6"
53310,"COND.1.6"
53312,"COND.1.6"
53316,"COND.1.6"
53320,"COND.1.6"
53329,"COND.1.6"
53331,"COND.1.6"
53334,"COND.1.2"
53337,"COND.1.6"
53338,"COND.1.6"
53342,"COND.1.2"
53346,"COND.1.6"
53348,"COND.1.6"
53350,"COND.1.6"
53354,"COND.1.6"
53361,"COND.1.6"
53369,"COND.1.5"
53370,"COND.1.6"
53376,"COND.1.6"
53378,"COND.1.6"
53383,"COND.1.6"
53396,"COND.1.6"
53400,"COND.1.6"
53405,"COND.1.6"
53419,"COND.1.6"
53423,"COND.1.5"
53425,"COND.1.6"
53440,"COND.2.2"
53444,"COND.1.6"
53450,"COND.1.6"
53457,"COND.1.6"
53459,"COND.1.6"
53461,"COND.1.6"
53462,"COND.1.6"
53465,"COND.1.6"
53468,"COND.1.6"
53479,"COND.1.6"
53484,"COND.1.6"
53486,"COND.1.6"
53488,"COND.1.5"
53489,"COND.2.1"
53490,"COND.1.1"
53496,"COND.1.5"
53497,"COND.1.6"
53498,"COND.1.6"
53501,"COND.1.6"
53507,"COND.1.6"
53509,"COND.1.6"
53510,"COND.1.6"
53515,"COND.1.6"
53519,"COND.1.3"
53528,"COND.1.6"
53535,"COND.1.6"
53540,"COND.1.6"
53545,"COND.1.6"
53547,"COND.1.6"
53550,"COND.1.6"
53560,"COND.1.6"
53561,"COND.1.6"
53564,"COND.1.5"
53570,"COND.1.6"
53571,"COND.1.6"
53580,"COND.2.1"
53593,"COND.1.6"
53608,"COND.1.6"
53613,"COND.1.6"
53619,"COND.1.6"
53624,"COND.1.6"
53625,"COND.1.6"
53628,"COND.1.6"
53644,"COND.2.1"
53662,"COND.1.6"
53666,"COND.1.5"
53668,"COND.1.6"
53670,"COND.1.6"
53672,"COND.1.6"
53691,"COND.1.6"
53700,"COND.2.1"
53701,"COND.1.6"
53702,"COND.1.6"
53703,"COND.1.5"
53704,"COND.1.6"
53734,"COND.1.6"
53735,"COND.1.6"
53739,"COND.1.6"
53743,"COND.1.6"
53753,"COND.1.1"
53755,"COND.1.6"
53757,"COND.1.6"
53763,"COND.1.6"
53774,"COND.2.1"
53780,"COND.1.6"
53781,"COND.1.6"
53789,"COND.1.6"
53797,"COND.1.6"
53799,"COND.1.6"
53804,"COND.1.6"
53811,"COND.1.6"
53816,"COND.1.6"
53817,"COND.1.6"
53821,"COND.1.6"
53822,"COND.2.1"
53823,"COND.1.1"
53827,"COND.1.6"
53830,"COND.1.6"
53831,"COND.1.6"
53832,"COND.1.6"
53834,"COND.1.5"
53836,"COND.1.6"
53837,"COND.1.6"
53840,"COND.2.2"
53848,"COND.1.3"
53862,"COND.1.6"
53868,"COND.1.6"
53873,"COND.1.6"
53877,"COND.1.6"
53879,"COND.1.6"
53892,"COND.1.6"
53896,"COND.1.6"
53904,"COND.1.6"
53906,"COND.2.1"
53907,"COND.1.6"
53909,"COND.1.6"
53910,"COND.1.6"
53915,"COND.1.6"
53923,"COND.1.6"
53925,"COND.1.6"
53938,"COND.1.2"
53940,"COND.1.5"
53945,"COND.1.6"
53960,"COND.1.6"
53963,"COND.1.6"
53969,"COND.1.2"
53975,"COND.1.6"
53979,"COND.1.6"
53981,"COND.1.6"
53982,"COND.1.6"
53988,"COND.1.6"
53997,"COND.1.1"
54004,"COND.1.6"
54013,"COND.1.6"
54017,"COND.1.6"
54018,"COND.2.2"
54019,"COND.2.2"
54028,"COND.1.6"
54044,"COND.1.2"
54048,"COND.1.6"
54052,"COND.1.6"
54057,"COND.1.6"
54062,"COND.1.6"
54068,"COND.1.6"
54069,"COND.1.1"
54074,"COND.1.6"
54075,"COND.1.6"
54078,"COND.1.5"
54085,"COND.1.5"
54089,"COND.1.6"
54094,"COND.1.6"
54097,"COND.1.6"
54098,"COND.1.5"
54101,"COND.1.6"
54103,"COND.1.6"
54105,"COND.2.1"
54108,"COND.1.6"
54112,"COND.1.6"
54114,"COND.1.6"
54139,"COND.1.6"
54142,"COND.1.6"
54144,"COND.1.6"
54155,"COND.1.6"
54159,"COND.1.6"
54167,"COND.2.2"
54179,"COND.1.6"
54182,"COND.1.6"
54198,"COND.1.6"
54209,"COND.2.2"
54210,"COND.1.2"
54213,"COND.1.6"
54214,"COND.1.6"
54217,"COND.1.5"
54220,"COND.1.6"
54223,"COND.1.6"
54225,"COND.1.6"
54226,"COND.1.3"
54229,"COND.1.6"
54231,"COND.1.1"
54234,"COND.1.6"
54248,"COND.1.5"
54253,"COND.2.2"
54257,"COND.1.1"
54261,"COND.2.2"
54262,"COND.1.6"
54265,"COND.1.6"
54267,"COND.1.6"
54269,"COND.1.6"
54271,"COND.1.6"
54278,"COND.2.1"
54284,"COND.1.6"
54288,"COND.1.6"
54290,"COND.1.6"
54296,"COND.1.6"
54299,"COND.1.6"
54303,"COND.1.6"
54311,"COND.2.2"
54314,"COND.1.6"
54316,"COND.1.6"
54320,"COND.1.6"
54321,"COND.1.6"
54323,"COND.1.6"
54324,"COND.1.6"
54326,"COND.1.6"
54327,"COND.2.1"
54340,"COND.1.6"
54342,"COND.1.6"
54346,"COND.1.6"
54354,"COND.1.6"
54355,"COND.1.5"
54360,"COND.1.6"
54363,"COND.2.1"
54372,"COND.1.6"
54374,"COND.1.5"
54381,"COND.2.1"
54383,"COND.1.6"
54391,"COND.1.6"
54400,"COND.1.6"
54401,"COND.1.5"
54408,"COND.1.6"
54411,"COND.1.6"
54424,"COND.1.6"
54428,"COND.1.6"
54432,"COND.2.2"
54434,"COND.1.6"
54438,"COND.1.5"
54442,"COND.1.6"
54455,"COND.1.6"
54470,"COND.1.6"
54471,"COND.1.6"
54472,"COND.1.6"
54473,"COND.1.6"
54486,"COND.1.5"
54487,"COND.1.6"
54495,"COND.1.1"
54496,"COND.1.6"
54500,"COND.1.6"
54502,"COND.1.6"
54505,"COND.1.6"
54510,"COND.1.6"
54511,"COND.1.6"
54518,"COND.1.5"
54520,"COND.1.6"
54523,"COND.1.6"
54525,"COND.1.6"
54535,"COND.1.6"
54536,"COND.1.6"
54541,"COND.1.6"
54542,"COND.1.6"
54543,"COND.1.6"
54544,"COND.1.6"
54551,"COND.1.5"
54555,"COND.1.6"
54561,"COND.1.6"
54568,"COND.1.6"
54569,"COND.1.6"
54576,"COND.1.6"
54580,"COND.1.6"
54586,"COND.1.6"
54588,"COND.1.6"
54589,"COND.1.5"
54591,"COND.1.6"
54592,"COND.1.5"
54597,"COND.1.6"
54610,"COND.1.6"
54612,"COND.1.6"
54613,"COND.1.6"
54614,"COND.2.1"
54615,"COND.2.2"
54622,"COND.1.1"
54623,"COND.1.6"
54624,"COND.1.5"
54626,"COND.1.6"
54627,"COND.2.2"
54628,"COND.1.6"
54633,"COND.1.5"
54637,"COND.1.6"
54656,"COND.1.6"
54662,"COND.1.6"
54663,"COND.2.2"
54671,"COND.1.3"
54675,"COND.1.6"
54679,"COND.1.6"
54686,"COND.1.2"
54691,"COND.1.6"
54695,"COND.1.6"
54696,"COND.1.6"
54700,"COND.1.2"
54701,"COND.1.6"
54702,"COND.1.6"
54705,"COND.1.6"
54707,"COND.1.6"
54709,"COND.1.6"
54718,"COND.1.6"
54719,"COND.1.6"
54722,"COND.1.6"
54723,"COND.1.6"
54727,"COND.1.6"
54729,"COND.1.6"
54735,"COND.1.6"
54740,"COND.2.1"
54741,"COND.1.1"
54748,"COND.1.6"
54751,"COND.1.6"
54753,"COND.1.6"
54755,"COND.1.6"
54761,"COND.1.6"
54766,"COND.1.5"
54770,"COND.1.6"
54773,"COND.1.2"
54776,"COND.1.6"
54777,"COND.1.6"
54779,"COND.1.6"
54785,"COND.1.6"
54789,"COND.2.2"
54798,"COND.2.2"
54799,"COND.1.6"
54800,"COND.1.6"
54802,"COND.1.6"
54807,"COND.1.6"
54810,"COND.1.6"
54813,"COND.1.6"
54814,"COND.1.6"
54816,"COND.1.6"
54820,"COND.1.5"
54823,"COND.1.6"
54824,"COND.1.5"
54829,"COND.2.1"
54831,"COND.1.6"
54832,"COND.1.6"
54841,"COND.1.6"
54842,"COND.1.6"
54855,"COND.1.6"
54867,"COND.1.5"
54868,"COND.1.6"
54869,"COND.1.6"
54870,"COND.1.5"
54872,"COND.1.3"
54877,"COND.1.6"
54878,"COND.1.6"
54882,"COND.1.6"
54887,"COND.1.6"
54889,"COND.1.6"
54893,"COND.1.6"
54896,"COND.1.6"
54897,"COND.1.6"
54898,"COND.1.2"
54902,"COND.1.6"
54907,"COND.1.6"
54910,"COND.1.6"
54914,"COND.1.6"
54915,"COND.1.1"
54917,"COND.1.6"
54921,"COND.1.6"
54926,"COND.1.5"
54936,"COND.1.1"
54937,"COND.1.6"
54942,"COND.1.6"
54945,"COND.1.6"
54947,"COND.1.6"
54949,"COND.1.6"
54956,"COND.1.6"
54959,"COND.1.6"
54960,"COND.1.6"
54966,"COND.1.6"
54967,"COND.1.6"
54969,"COND.1.6"
54972,"COND.2.1"
54980,"COND.1.6"
