"Id","Club"
62605,"fede.126"
62606,"fede.221"
62608,"fede.402"
62620,"fede.103"
62623,"fede.111"
62624,"fede.209"
62631,"fede.125"
62642,"fede.109"
62653,"fede.123"
62664,"fede.123"
62666,"fede.121"
62672,"fede.410"
62678,"fede.410"
62680,"fede.134"
62732,"fede.123"
62746,"fede.418"
62751,"fede.126"
62753,"fede.102"
62761,"fede.124"
62762,"fede.122"
62764,"fede.107"
62767,"fede.105"
62770,"fede.113"
62774,"fede.113"
62780,"fede.102"
62781,"fede.102"
62784,"fede.102"
62789,"fede.124"
62791,"fede.113"
62794,"fede.102"
62796,"fede.102"
62798,"fede.102"
62799,"fede.136"
62800,"fede.138"
62802,"fede.113"
62804,"fede.124"
62805,"fede.105"
62807,"fede.102"
62809,"fede.138"
62810,"fede.102"
62814,"fede.102"
62815,"fede.106"
62816,"fede.102"
62819,"fede.102"
62820,"fede.124"
62821,"fede.106"
62823,"fede.136"
62827,"fede.122"
62828,"fede.122"
62829,"fede.105"
62833,"fede.102"
62834,"fede.136"
62835,"fede.106"
62837,"fede.102"
62839,"fede.102"
62841,"fede.106"
62842,"fede.106"
62844,"fede.102"
62845,"fede.122"
62846,"fede.107"
62847,"fede.107"
62848,"fede.106"
62849,"fede.106"
62857,"fede.113"
62858,"fede.138"
62867,"fede.408"
62872,"fede.105"
62885,"fede.129"
62892,"fede.249"
62901,"fede.206"
62906,"fede.604"
62909,"fede.117"
62920,"fede.102"
62922,"fede.102"
62928,"fede.127"
62943,"fede.213"
62953,"fede.111"
62967,"fede.113"
62973,"fede.410"
62975,"fede.111"
62986,"fede.132"
63026,"fede.111"
63035,"fede.218"
63042,"fede.106"
63043,"fede.101"
63046,"fede.102"
63049,"fede.107"
63051,"fede.106"
63056,"fede.101"
63062,"fede.107"
63088,"fede.111"
63095,"fede.102"
63096,"fede.107"
63097,"fede.106"
63099,"fede.124"
63100,"fede.102"
63101,"fede.102"
63102,"fede.106"
63104,"fede.102"
63105,"fede.106"
63148,"fede.212"
63177,"fede.110"
63183,"fede.106"
63184,"fede.101"
63188,"fede.101"
63189,"fede.106"
63192,"fede.201"
63193,"fede.112"
63195,"fede.106"
63197,"fede.106"
63198,"fede.108"
63200,"fede.201"
63201,"fede.106"
63202,"fede.106"
63203,"fede.201"
63206,"fede.110"
63209,"fede.110"
63211,"fede.201"
63214,"fede.112"
63216,"fede.106"
63217,"fede.112"
63218,"fede.112"
63219,"fede.106"
63223,"fede.112"
63224,"fede.112"
63225,"fede.110"
63229,"fede.201"
63230,"fede.108"
63233,"fede.124"
63234,"fede.110"
63237,"fede.106"
63241,"fede.101"
63242,"fede.112"
63243,"fede.110"
63245,"fede.124"
63250,"fede.110"
63251,"fede.106"
63253,"fede.201"
63254,"fede.112"
63255,"fede.124"
63256,"fede.201"
63257,"fede.106"
63258,"fede.101"
63260,"fede.112"
63262,"fede.101"
63264,"fede.106"
63267,"fede.106"
63269,"fede.201"
63276,"fede.106"
63277,"fede.112"
63278,"fede.124"
63280,"fede.106"
63281,"fede.108"
63284,"fede.108"
63286,"fede.124"
63289,"fede.112"
63294,"fede.201"
63297,"fede.112"
63299,"fede.201"
63301,"fede.201"
63302,"fede.106"
63305,"fede.112"
63306,"fede.201"
63307,"fede.112"
63311,"fede.112"
63313,"fede.108"
63314,"fede.110"
63315,"fede.201"
63318,"fede.112"
63319,"fede.108"
63329,"fede.106"
63331,"fede.112"
63333,"fede.201"
63334,"fede.110"
63335,"fede.112"
63336,"fede.112"
63340,"fede.112"
63341,"fede.201"
63342,"fede.106"
63343,"fede.110"
63345,"fede.101"
63346,"fede.201"
63360,"fede.111"
63369,"fede.123"
63400,"fede.111"
63419,"fede.221"
63440,"fede.403"
63446,"fede.103"
63448,"fede.103"
63449,"fede.113"
63450,"fede.604"
63454,"fede.103"
63458,"fede.110"
63459,"fede.108"
63461,"fede.108"
63465,"fede.103"
63467,"fede.103"
63468,"fede.103"
63470,"fede.108"
63471,"fede.110"
63472,"fede.604"
63485,"fede.102"
63486,"fede.107"
63488,"fede.102"
63489,"fede.107"
63499,"fede.102"
63501,"fede.107"
63516,"fede.105"
63524,"fede.401"
63525,"fede.111"
63536,"fede.106"
63537,"fede.107"
63540,"fede.106"
63548,"fede.107"
63549,"fede.106"
63552,"fede.107"
63553,"fede.106"
63554,"fede.102"
63558,"fede.102"
63560,"fede.107"
63574,"fede.420"
63578,"fede.111"
63579,"fede.111"
63589,"fede.121"
63598,"fede.111"
63610,"fede.132"
63617,"fede.121"
63627,"fede.124"
63628,"fede.111"
63646,"fede.105"
63664,"fede.111"
63672,"fede.132"
63673,"fede.201"
63676,"fede.111"
63691,"fede.209"
63694,"fede.402"
63695,"fede.402"
63707,"fede.410"
63712,"fede.111"
63714,"fede.605"
63717,"fede.112"
63722,"fede.408"
63726,"fede.101"
63732,"fede.101"
63734,"fede.107"
63742,"fede.101"
63745,"fede.101"
63747,"fede.105"
63748,"fede.108"
63750,"fede.108"
63751,"fede.115"
63754,"fede.107"
63759,"fede.109"
63762,"fede.112"
63764,"fede.112"
63765,"fede.107"
63767,"fede.112"
63772,"fede.109"
63773,"fede.111"
63774,"fede.109"
63777,"fede.108"
63779,"fede.111"
63793,"fede.261"
63806,"fede.123"
63813,"fede.105"
63827,"fede.105"
63828,"fede.105"
63831,"fede.218"
63844,"fede.123"
63851,"fede.103"
63852,"fede.108"
63854,"fede.604"
63855,"fede.111"
63856,"fede.103"
63859,"fede.413"
63860,"fede.123"
63862,"fede.103"
63874,"fede.125"
63875,"fede.242"
63878,"fede.105"
63888,"fede.123"
63893,"fede.103"
63894,"fede.103"
63895,"fede.103"
63898,"fede.103"
63901,"fede.103"
63903,"fede.103"
63909,"fede.119"
63911,"fede.222"
63915,"fede.410"
63918,"fede.102"
63919,"fede.106"
63920,"fede.102"
63926,"fede.102"
63928,"fede.113"
63929,"fede.107"
63930,"fede.134"
63931,"fede.102"
63933,"fede.102"
63934,"fede.124"
63935,"fede.106"
63938,"fede.106"
63939,"fede.134"
63940,"fede.107"
63943,"fede.134"
63944,"fede.102"
63946,"fede.113"
63948,"fede.107"
63949,"fede.102"
63953,"fede.115"
63956,"fede.102"
63958,"fede.107"
63960,"fede.102"
63961,"fede.102"
63963,"fede.102"
63967,"fede.107"
63968,"fede.106"
63969,"fede.107"
63970,"fede.113"
63990,"fede.110"
63991,"fede.110"
63992,"fede.116"
63995,"fede.110"
63997,"fede.110"
63999,"fede.105"
64004,"fede.114"
64005,"fede.101"
64006,"fede.112"
64009,"fede.117"
64011,"fede.110"
64014,"fede.117"
64016,"fede.110"
64018,"fede.112"
64019,"fede.110"
64021,"fede.110"
64023,"fede.110"
64025,"fede.108"
64026,"fede.108"
64027,"fede.108"
64028,"fede.110"
64031,"fede.108"
64034,"fede.108"
64036,"fede.117"
64040,"fede.110"
64041,"fede.117"
64043,"fede.121"
64044,"fede.117"
64045,"fede.110"
64046,"fede.117"
64047,"fede.117"
64049,"fede.116"
64059,"fede.258"
64066,"fede.413"
64071,"fede.413"
64074,"fede.402"
64087,"fede.111"
64089,"fede.123"
64103,"fede.111"
64106,"fede.132"
64110,"fede.201"
64121,"fede.125"
64142,"fede.117"
64144,"fede.123"
64145,"fede.103"
64146,"fede.108"
64157,"fede.113"
64158,"fede.108"
64159,"fede.108"
64162,"fede.101"
64187,"fede.109"
64194,"fede.125"
64195,"fede.242"
64200,"fede.410"
64203,"fede.233"
64205,"fede.111"
64210,"fede.108"
64211,"fede.101"
64212,"fede.121"
64214,"fede.105"
64216,"fede.105"
64217,"fede.101"
64221,"fede.108"
64224,"fede.413"
64225,"fede.101"
64230,"fede.108"
64231,"fede.101"
64233,"fede.410"
64243,"fede.249"
64261,"fede.109"
64262,"fede.102"
64264,"fede.102"
64270,"fede.102"
64272,"fede.102"
64275,"fede.101"
64280,"fede.105"
64282,"fede.101"
64283,"fede.103"
64286,"fede.117"
64287,"fede.101"
64289,"fede.101"
64292,"fede.103"
64293,"fede.101"
64295,"fede.101"
64301,"fede.101"
64302,"fede.105"
64303,"fede.117"
64308,"fede.111"
64323,"fede.136"
64324,"fede.105"
64325,"fede.601"
64330,"fede.124"
64336,"fede.111"
64340,"fede.102"
64342,"fede.102"
64351,"fede.101"
64365,"fede.111"
64375,"fede.242"
64385,"fede.408"
64404,"fede.233"
64409,"fede.105"
64410,"fede.111"
64419,"fede.105"
64438,"fede.109"
64444,"fede.117"
64445,"fede.121"
64449,"fede.413"
64453,"fede.408"
64457,"fede.211"
64461,"fede.107"
64464,"fede.111"
64467,"fede.402"
64468,"fede.107"
64474,"fede.402"
64475,"fede.211"
64478,"fede.115"
64499,"fede.408"
64502,"fede.102"
64503,"fede.102"
64504,"fede.106"
64508,"fede.102"
64511,"fede.110"
64515,"fede.102"
64516,"fede.106"
64519,"fede.203"
64520,"fede.110"
64522,"fede.102"
64524,"fede.102"
64525,"fede.106"
64528,"fede.106"
64529,"fede.203"
64530,"fede.102"
64531,"fede.203"
64532,"fede.102"
64534,"fede.106"
64536,"fede.102"
64537,"fede.106"
64541,"fede.102"
64542,"fede.106"
64544,"fede.203"
64557,"fede.108"
64585,"fede.245"
64586,"fede.211"
64611,"fede.125"
64615,"fede.413"
64618,"fede.102"
64669,"fede.133"
64673,"fede.109"
64676,"fede.115"
64680,"fede.211"
64683,"fede.110"
64685,"fede.102"
64688,"fede.106"
64689,"fede.102"
64690,"fede.108"
64691,"fede.102"
64697,"fede.102"
64699,"fede.102"
64704,"fede.107"
64708,"fede.107"
64709,"fede.103"
64714,"fede.102"
64715,"fede.109"
64718,"fede.107"
64719,"fede.107"
64720,"fede.107"
64721,"fede.105"
64724,"fede.101"
64727,"fede.105"
64730,"fede.103"
64733,"fede.101"
64735,"fede.109"
64737,"fede.109"
64739,"fede.201"
64741,"fede.107"
64743,"fede.102"
64746,"fede.105"
64747,"fede.102"
64748,"fede.113"
64749,"fede.107"
64751,"fede.107"
64753,"fede.110"
64754,"fede.107"
64758,"fede.102"
64760,"fede.109"
64761,"fede.123"
64762,"fede.107"
64793,"fede.109"
64794,"fede.111"
64795,"fede.245"
64799,"fede.133"
64800,"fede.111"
64802,"fede.123"
64803,"fede.132"
64811,"fede.245"
64828,"fede.261"
64842,"fede.402"
64845,"fede.109"
64848,"fede.101"
64863,"fede.132"
64867,"fede.122"
64870,"fede.113"
64872,"fede.102"
64874,"fede.102"
64875,"fede.122"
64880,"fede.107"
64881,"fede.107"
64887,"fede.111"
64916,"fede.242"
64920,"fede.127"
64921,"fede.111"
64926,"fede.402"
64931,"fede.242"
64932,"fede.102"
64933,"fede.102"
64936,"fede.103"
64937,"fede.102"
64938,"fede.121"
64939,"fede.121"
64943,"fede.107"
64952,"fede.101"
64953,"fede.103"
64954,"fede.101"
64958,"fede.101"
64959,"fede.107"
64960,"fede.121"
64964,"fede.103"
64965,"fede.107"
64970,"fede.102"
64973,"fede.121"
64974,"fede.101"
64975,"fede.107"
64977,"fede.107"
64979,"fede.121"
64981,"fede.103"
64983,"fede.107"
64984,"fede.101"
64987,"fede.102"
64988,"fede.102"
64989,"fede.121"
64991,"fede.102"
64993,"fede.121"
64994,"fede.102"
64996,"fede.101"
64998,"fede.242"
64999,"fede.101"
65000,"fede.102"
65005,"fede.102"
65006,"fede.102"
65007,"fede.101"
65008,"fede.102"
65009,"fede.121"
65011,"fede.102"
65012,"fede.101"
65014,"fede.242"
65015,"fede.102"
65016,"fede.102"
65017,"fede.242"
65018,"fede.101"
65019,"fede.102"
65022,"fede.102"
65024,"fede.242"
65026,"fede.107"
65029,"fede.103"
65036,"fede.102"
65037,"fede.102"
65038,"fede.102"
65039,"fede.102"
65042,"fede.102"
65044,"fede.102"
65046,"fede.101"
65048,"fede.106"
65049,"fede.102"
65050,"fede.102"
65054,"fede.102"
65056,"fede.114"
65057,"fede.114"
65060,"fede.111"
65062,"fede.102"
65063,"fede.102"
65065,"fede.102"
65067,"fede.111"
65068,"fede.102"
65071,"fede.102"
65073,"fede.106"
65077,"fede.114"
65078,"fede.101"
65081,"fede.102"
65085,"fede.102"
65089,"fede.114"
65090,"fede.106"
65092,"fede.102"
65094,"fede.114"
65096,"fede.102"
65097,"fede.106"
65099,"fede.106"
65101,"fede.102"
65102,"fede.102"
65103,"fede.112"
65104,"fede.111"
65108,"fede.102"
65115,"fede.102"
65116,"fede.102"
65117,"fede.102"
65119,"fede.112"
65120,"fede.106"
65121,"fede.106"
65122,"fede.102"
65123,"fede.114"
65125,"fede.102"
65128,"fede.102"
65129,"fede.106"
65130,"fede.102"
65139,"fede.123"
65145,"fede.123"
65148,"fede.101"
65151,"fede.101"
65152,"fede.106"
65154,"fede.110"
65157,"fede.114"
65159,"fede.110"
65160,"fede.114"
65164,"fede.106"
65165,"fede.106"
65166,"fede.101"
65168,"fede.133"
65169,"fede.106"
65171,"fede.101"
65175,"fede.106"
65182,"fede.107"
65183,"fede.105"
65187,"fede.106"
65191,"fede.106"
65193,"fede.114"
65194,"fede.106"
65195,"fede.110"
65196,"fede.107"
65197,"fede.133"
65199,"fede.107"
65206,"fede.114"
65209,"fede.114"
65213,"fede.106"
65215,"fede.137"
65217,"fede.116"
65219,"fede.102"
65222,"fede.102"
65225,"fede.131"
65227,"fede.106"
65228,"fede.137"
65234,"fede.202"
65235,"fede.202"
65239,"fede.101"
65240,"fede.114"
65243,"fede.106"
65247,"fede.101"
65250,"fede.114"
65251,"fede.113"
65252,"fede.105"
65254,"fede.106"
65259,"fede.106"
65260,"fede.202"
65262,"fede.206"
65265,"fede.116"
65266,"fede.137"
65271,"fede.116"
65276,"fede.102"
65277,"fede.113"
65279,"fede.102"
65280,"fede.106"
65284,"fede.102"
65285,"fede.202"
65286,"fede.116"
65287,"fede.116"
65289,"fede.131"
65290,"fede.131"
65291,"fede.137"
65292,"fede.113"
65294,"fede.114"
65295,"fede.137"
65297,"fede.114"
65298,"fede.101"
65300,"fede.137"
65305,"fede.113"
65309,"fede.202"
65311,"fede.131"
65312,"fede.114"
65313,"fede.116"
65314,"fede.114"
65316,"fede.206"
65320,"fede.106"
65321,"fede.101"
65322,"fede.113"
65323,"fede.131"
65324,"fede.137"
65325,"fede.206"
65327,"fede.106"
65329,"fede.206"
65330,"fede.131"
65332,"fede.131"
65333,"fede.101"
65334,"fede.131"
65336,"fede.106"
65338,"fede.105"
65341,"fede.206"
65342,"fede.102"
65343,"fede.106"
65344,"fede.106"
65345,"fede.116"
65346,"fede.131"
65347,"fede.202"
65348,"fede.202"
65352,"fede.105"
65353,"fede.102"
65354,"fede.131"
65355,"fede.114"
65357,"fede.106"
65359,"fede.202"
65361,"fede.131"
65362,"fede.137"
65364,"fede.102"
65366,"fede.206"
65373,"fede.137"
65374,"fede.102"
65376,"fede.137"
65377,"fede.102"
65382,"fede.131"
65383,"fede.113"
65386,"fede.114"
65387,"fede.131"
65389,"fede.106"
65390,"fede.116"
65396,"fede.114"
65397,"fede.116"
65399,"fede.116"
65401,"fede.102"
65404,"fede.102"
65406,"fede.116"
65407,"fede.116"
65411,"fede.202"
65412,"fede.131"
65413,"fede.131"
65418,"fede.101"
65419,"fede.105"
65422,"fede.114"
65425,"fede.137"
65427,"fede.131"
65428,"fede.102"
65429,"fede.202"
65431,"fede.137"
65436,"fede.604"
65441,"fede.212"
65442,"fede.132"
65449,"fede.221"
65453,"fede.221"
65459,"fede.242"
65465,"fede.109"
65466,"fede.103"
65471,"fede.410"
65473,"fede.111"
65484,"fede.101"
65491,"fede.103"
65492,"fede.102"
65493,"fede.111"
65494,"fede.128"
65498,"fede.106"
65501,"fede.103"
65502,"fede.103"
65504,"fede.103"
65505,"fede.119"
65513,"fede.103"
65514,"fede.103"
65518,"fede.103"
65521,"fede.103"
65522,"fede.103"
65524,"fede.102"
65529,"fede.114"
65533,"fede.121"
65537,"fede.119"
65538,"fede.106"
65547,"fede.103"
65555,"fede.103"
65566,"fede.102"
65569,"fede.402"
65577,"fede.124"
65578,"fede.132"
65582,"fede.111"
65590,"fede.107"
65591,"fede.106"
65593,"fede.109"
65594,"fede.119"
65595,"fede.108"
65596,"fede.121"
65601,"fede.119"
65602,"fede.119"
65604,"fede.108"
65608,"fede.107"
65609,"fede.107"
65610,"fede.117"
65611,"fede.108"
65612,"fede.106"
65614,"fede.121"
65615,"fede.109"
65618,"fede.106"
65619,"fede.109"
65622,"fede.101"
65624,"fede.119"
65626,"fede.103"
65629,"fede.113"
65631,"fede.101"
65634,"fede.103"
65635,"fede.109"
65641,"fede.106"
65642,"fede.113"
65643,"fede.129"
65644,"fede.413"
65653,"fede.129"
65655,"fede.129"
65659,"fede.102"
65663,"fede.129"
65664,"fede.129"
65667,"fede.117"
65672,"fede.127"
65680,"fede.110"
65681,"fede.108"
65682,"fede.101"
65683,"fede.113"
65684,"fede.108"
65686,"fede.110"
65690,"fede.108"
65695,"fede.108"
65696,"fede.110"
65697,"fede.110"
65699,"fede.113"
65700,"fede.113"
65701,"fede.108"
65702,"fede.113"
65703,"fede.108"
65705,"fede.101"
65706,"fede.101"
65708,"fede.113"
65709,"fede.101"
65711,"fede.106"
65712,"fede.108"
65713,"fede.113"
65715,"fede.113"
65716,"fede.108"
65717,"fede.110"
65718,"fede.101"
65719,"fede.103"
65721,"fede.107"
65723,"fede.111"
65735,"fede.402"
65740,"fede.107"
65741,"fede.102"
65742,"fede.113"
65743,"fede.101"
65744,"fede.102"
65746,"fede.113"
65747,"fede.102"
65748,"fede.113"
65751,"fede.108"
65752,"fede.101"
65754,"fede.107"
65756,"fede.101"
65758,"fede.103"
65762,"fede.108"
65763,"fede.106"
65764,"fede.103"
65768,"fede.107"
65769,"fede.106"
65770,"fede.107"
65772,"fede.106"
65773,"fede.113"
65775,"fede.106"
65776,"fede.102"
65777,"fede.106"
65778,"fede.108"
65780,"fede.102"
65782,"fede.117"
65785,"fede.101"
65786,"fede.107"
65787,"fede.113"
65788,"fede.113"
65789,"fede.106"
65793,"fede.103"
65794,"fede.103"
65795,"fede.103"
65797,"fede.108"
65799,"fede.107"
65803,"fede.108"
65804,"fede.107"
65824,"fede.108"
65837,"fede.109"
65838,"fede.105"
65842,"fede.228"
65847,"fede.261"
65849,"fede.128"
65853,"fede.134"
65864,"fede.203"
65867,"fede.118"
65869,"fede.118"
65871,"fede.118"
65876,"fede.118"
65878,"fede.118"
65882,"fede.137"
65883,"fede.118"
65889,"fede.107"
65890,"fede.137"
65893,"fede.118"
65894,"fede.118"
65895,"fede.118"
65901,"fede.118"
65902,"fede.118"
65903,"fede.118"
65905,"fede.106"
65907,"fede.137"
65908,"fede.213"
65910,"fede.118"
65915,"fede.118"
65919,"fede.118"
65924,"fede.118"
65926,"fede.118"
65927,"fede.106"
65928,"fede.137"
65929,"fede.118"
65931,"fede.107"
65932,"fede.213"
65935,"fede.107"
65938,"fede.137"
65940,"fede.118"
65941,"fede.118"
65942,"fede.118"
65943,"fede.203"
65946,"fede.137"
65949,"fede.203"
65952,"fede.118"
65953,"fede.137"
65954,"fede.118"
65957,"fede.118"
65959,"fede.106"
65961,"fede.118"
65962,"fede.118"
65967,"fede.137"
65968,"fede.203"
65971,"fede.203"
65972,"fede.137"
65973,"fede.137"
65980,"fede.137"
65981,"fede.203"
65982,"fede.118"
65983,"fede.137"
65989,"fede.118"
65990,"fede.106"
65993,"fede.137"
65995,"fede.118"
65998,"fede.107"
66000,"fede.137"
66002,"fede.203"
66003,"fede.107"
66010,"fede.118"
66011,"fede.118"
66012,"fede.213"
66013,"fede.118"
66014,"fede.106"
66016,"fede.106"
66018,"fede.203"
66020,"fede.137"
66022,"fede.137"
66026,"fede.118"
66027,"fede.203"
66028,"fede.118"
66029,"fede.118"
66030,"fede.118"
66031,"fede.118"
66032,"fede.213"
66033,"fede.118"
66037,"fede.106"
66040,"fede.203"
66041,"fede.213"
66045,"fede.213"
66046,"fede.203"
66048,"fede.137"
66049,"fede.203"
66057,"fede.203"
66058,"fede.203"
66061,"fede.118"
66065,"fede.118"
66067,"fede.106"
66068,"fede.213"
66069,"fede.137"
66070,"fede.137"
66071,"fede.137"
66072,"fede.106"
66073,"fede.203"
66075,"fede.118"
66079,"fede.118"
66084,"fede.137"
66085,"fede.137"
66086,"fede.137"
66087,"fede.106"
66088,"fede.241"
66089,"fede.106"
66090,"fede.213"
66093,"fede.203"
66094,"fede.213"
66095,"fede.118"
66099,"fede.137"
66100,"fede.118"
66102,"fede.118"
66103,"fede.118"
66104,"fede.106"
66105,"fede.106"
66107,"fede.137"
66110,"fede.241"
66111,"fede.213"
66112,"fede.118"
66113,"fede.137"
66114,"fede.106"
66116,"fede.106"
66118,"fede.241"
66120,"fede.203"
66122,"fede.213"
66123,"fede.107"
66128,"fede.213"
66130,"fede.106"
66135,"fede.118"
66138,"fede.118"
66141,"fede.118"
66145,"fede.137"
66147,"fede.213"
66150,"fede.107"
66151,"fede.118"
66152,"fede.118"
66154,"fede.107"
66155,"fede.118"
66157,"fede.118"
66159,"fede.107"
66160,"fede.241"
66162,"fede.107"
66175,"fede.203"
66176,"fede.118"
66177,"fede.137"
66178,"fede.118"
66181,"fede.137"
66182,"fede.203"
66185,"fede.213"
66186,"fede.106"
66187,"fede.118"
66188,"fede.107"
66189,"fede.106"
66190,"fede.137"
66196,"fede.107"
66199,"fede.137"
66200,"fede.106"
66204,"fede.137"
66206,"fede.203"
66207,"fede.106"
66208,"fede.118"
66209,"fede.203"
66212,"fede.203"
66217,"fede.118"
66218,"fede.106"
66219,"fede.118"
66221,"fede.203"
66222,"fede.118"
66223,"fede.118"
66225,"fede.137"
66226,"fede.118"
66227,"fede.137"
66229,"fede.213"
66231,"fede.137"
66232,"fede.137"
66233,"fede.137"
66234,"fede.106"
66238,"fede.137"
66239,"fede.213"
66242,"fede.213"
66247,"fede.106"
66249,"fede.118"
66251,"fede.137"
66252,"fede.241"
66253,"fede.137"
66254,"fede.107"
66255,"fede.106"
66257,"fede.118"
66258,"fede.106"
66259,"fede.118"
66261,"fede.137"
66262,"fede.118"
66263,"fede.106"
66264,"fede.106"
66265,"fede.106"
66267,"fede.118"
66268,"fede.213"
66270,"fede.137"
66271,"fede.118"
66272,"fede.118"
66273,"fede.203"
66274,"fede.203"
66275,"fede.107"
66279,"fede.106"
66280,"fede.118"
66281,"fede.137"
66282,"fede.118"
66283,"fede.137"
66284,"fede.213"
66285,"fede.203"
66287,"fede.213"
66288,"fede.137"
66291,"fede.118"
66292,"fede.106"
66293,"fede.137"
66294,"fede.213"
66295,"fede.106"
66296,"fede.118"
66297,"fede.106"
66299,"fede.241"
66300,"fede.203"
66302,"fede.137"
66305,"fede.118"
66308,"fede.137"
66311,"fede.213"
66312,"fede.107"
66313,"fede.118"
66314,"fede.203"
66321,"fede.203"
66322,"fede.213"
66325,"fede.241"
66326,"fede.106"
66327,"fede.118"
66330,"fede.106"
66331,"fede.241"
66335,"fede.106"
66336,"fede.213"
66337,"fede.213"
66338,"fede.137"
66342,"fede.241"
66344,"fede.118"
66345,"fede.137"
66346,"fede.106"
66347,"fede.118"
66348,"fede.118"
66351,"fede.106"
66352,"fede.107"
66353,"fede.107"
66355,"fede.106"
66357,"fede.137"
66358,"fede.106"
66362,"fede.106"
66363,"fede.106"
66366,"fede.203"
66367,"fede.137"
66368,"fede.137"
66373,"fede.107"
66378,"fede.137"
66381,"fede.107"
66384,"fede.107"
66385,"fede.118"
66386,"fede.118"
66387,"fede.118"
66388,"fede.107"
66390,"fede.137"
66392,"fede.137"
66393,"fede.118"
66396,"fede.107"
66397,"fede.118"
66399,"fede.118"
66400,"fede.118"
66401,"fede.118"
66403,"fede.118"
66405,"fede.203"
66408,"fede.118"
66409,"fede.106"
66410,"fede.106"
66415,"fede.106"
66416,"fede.213"
66417,"fede.118"
66418,"fede.118"
66419,"fede.213"
66420,"fede.107"
66422,"fede.118"
66424,"fede.203"
66425,"fede.137"
66431,"fede.107"
66432,"fede.137"
66435,"fede.106"
66436,"fede.213"
66438,"fede.203"
66439,"fede.106"
66443,"fede.118"
66444,"fede.118"
66445,"fede.203"
66446,"fede.107"
66448,"fede.118"
66450,"fede.118"
66452,"fede.137"
66453,"fede.118"
66456,"fede.241"
66458,"fede.241"
66459,"fede.118"
66460,"fede.118"
66462,"fede.118"
66463,"fede.203"
66465,"fede.213"
66466,"fede.137"
66469,"fede.137"
66471,"fede.118"
66472,"fede.213"
66473,"fede.118"
66476,"fede.137"
66477,"fede.118"
66479,"fede.106"
66482,"fede.107"
66493,"fede.118"
66495,"fede.137"
66497,"fede.106"
66499,"fede.118"
66501,"fede.118"
66502,"fede.203"
66503,"fede.106"
66505,"fede.241"
66508,"fede.118"
66509,"fede.137"
66511,"fede.203"
66512,"fede.118"
66515,"fede.118"
66516,"fede.137"
66517,"fede.118"
66520,"fede.137"
66521,"fede.106"
66522,"fede.137"
66523,"fede.106"
66524,"fede.137"
66525,"fede.118"
66526,"fede.118"
66528,"fede.203"
66529,"fede.203"
66532,"fede.137"
66534,"fede.203"
66535,"fede.213"
66537,"fede.118"
66542,"fede.137"
66543,"fede.137"
66544,"fede.106"
66549,"fede.118"
66550,"fede.118"
66553,"fede.118"
66557,"fede.118"
66559,"fede.118"
66560,"fede.118"
66562,"fede.118"
66564,"fede.118"
66568,"fede.118"
66569,"fede.106"
66572,"fede.241"
66573,"fede.118"
66574,"fede.106"
66576,"fede.106"
66578,"fede.118"
66583,"fede.118"
66584,"fede.118"
66590,"fede.118"
66591,"fede.106"
66599,"fede.137"
66601,"fede.118"
66602,"fede.118"
66603,"fede.203"
66605,"fede.137"
66607,"fede.203"
66610,"fede.203"
66611,"fede.203"
66614,"fede.137"
66619,"fede.106"
66620,"fede.137"
66621,"fede.137"
66622,"fede.106"
66623,"fede.118"
66624,"fede.203"
66627,"fede.118"
66628,"fede.203"
66630,"fede.106"
66632,"fede.213"
66633,"fede.118"
66635,"fede.137"
66647,"fede.124"
66663,"fede.110"
66665,"fede.109"
66695,"fede.108"
66702,"fede.101"
66706,"fede.243"
66711,"fede.111"
66713,"fede.111"
66721,"fede.111"
66736,"fede.242"
66754,"fede.413"
66785,"fede.233"
66793,"fede.108"
66795,"fede.105"
66799,"fede.111"
66814,"fede.111"
66880,"fede.109"
66897,"fede.117"
66903,"fede.111"
66910,"fede.604"
66949,"fede.111"
66951,"fede.111"
66968,"fede.105"
66969,"fede.604"
66971,"fede.101"
66975,"fede.105"
66976,"fede.101"
66979,"fede.105"
66982,"fede.105"
66985,"fede.105"
66986,"fede.109"
66987,"fede.123"
66989,"fede.105"
66990,"fede.101"
66991,"fede.109"
67004,"fede.401"
67005,"fede.117"
67006,"fede.135"
67009,"fede.119"
67020,"fede.109"
67022,"fede.136"
67024,"fede.108"
67026,"fede.101"
67028,"fede.108"
67030,"fede.233"
67036,"fede.136"
67049,"fede.111"
67061,"fede.117"
67062,"fede.106"
67090,"fede.117"
67098,"fede.133"
67102,"fede.404"
67104,"fede.133"
67106,"fede.109"
67111,"fede.134"
67122,"fede.112"
67123,"fede.108"
67125,"fede.108"
67126,"fede.109"
67127,"fede.108"
67128,"fede.113"
67129,"fede.101"
67130,"fede.108"
67131,"fede.108"
67132,"fede.202"
67137,"fede.108"
67142,"fede.108"
67143,"fede.113"
67144,"fede.108"
67145,"fede.119"
67146,"fede.113"
67147,"fede.109"
67148,"fede.109"
67149,"fede.202"
67152,"fede.202"
67158,"fede.108"
67159,"fede.125"
67160,"fede.108"
67164,"fede.109"
67165,"fede.113"
67166,"fede.108"
67167,"fede.112"
67168,"fede.202"
67169,"fede.113"
67171,"fede.202"
67172,"fede.109"
67176,"fede.113"
67178,"fede.119"
67180,"fede.125"
67183,"fede.112"
67184,"fede.113"
67185,"fede.114"
67187,"fede.202"
67196,"fede.113"
67200,"fede.111"
67240,"fede.106"
